timestamp,object_id,size_gb,data_type,reads_last_7d,recency_days,cost_per_gb,latency_requirement_ms,cloud_location,future_tier_label
2025-07-24T00:00:00.000,OBJ_0896,42.49,LOGS,10,0,0.0092,63,us-west-2,WARM
2025-08-07T00:00:00.000,OBJ_0638,7.89,LOGS,25,1,0.0166,133,us-west-2,WARM
2025-06-15T00:00:00.000,OBJ_0363,99.74,LOGS,13,1,0.0063,69,us-east-1,WARM
2025-03-23T00:00:00.000,OBJ_0645,36.27,GENERAL_USER,280,0,0.044,138,us-west-2,HOT
2025-07-11T00:00:00.000,OBJ_0496,11.52,GENERAL_USER,17,1,0.0261,163,ap-southeast-1,WARM
2025-06-20T00:00:00.000,OBJ_1037,6.07,ARCHIVE_DOC,10,0,0.0039,357,us-west-2,WARM
2025-06-08T00:00:00.000,OBJ_0177,483.14,GENERAL_USER,7,0,0.0497,33,us-east-1,WARM
2025-07-07T00:00:00.000,OBJ_1495,1106.7,GENERAL_USER,16,1,0.0348,66,us-west-2,COLD
2025-07-05T00:00:00.000,OBJ_1451,701.57,DB_TRANS,16,0,0.0818,7,us-west-2,WARM
2025-06-28T00:00:00.000,OBJ_1305,14.19,DB_TRANS,36,1,0.1128,15,us-east-1,WARM
2025-03-13T00:00:00.000,OBJ_0792,82.05,LOGS,58,0,0.0098,62,ap-southeast-1,WARM
2025-07-03T00:00:00.000,OBJ_0602,201.22,ARCHIVE_DOC,12,0,0.0073,355,us-west-2,WARM
2025-02-05T00:00:00.000,OBJ_0919,73.05,DB_TRANS,112,0,0.0753,39,us-east-1,HOT
2025-05-21T00:00:00.000,OBJ_0529,14.06,LOGS,33,0,0.0097,87,ap-southeast-1,WARM
2025-03-26T00:00:00.000,OBJ_1188,124.6,ARCHIVE_DOC,113,0,0.002,240,us-west-2,HOT
2025-07-03T00:00:00.000,OBJ_0863,807.4,LOGS,16,1,0.0135,98,us-east-1,COLD
2025-06-30T00:00:00.000,OBJ_1244,20.62,LOGS,0,12,0.0104,149,us-east-1,WARM
2025-04-05T00:00:00.000,OBJ_0097,80.77,GENERAL_USER,199,0,0.0117,71,ap-southeast-1,HOT
2025-06-25T00:00:00.000,OBJ_0385,68.41,ARCHIVE_DOC,12,0,0.0079,421,us-east-1,WARM
2025-07-11T00:00:00.000,OBJ_0316,151.86,DB_TRANS,17,0,0.0579,30,us-east-1,WARM
2025-06-24T00:00:00.000,OBJ_1137,8.66,LOGS,26,2,0.0114,93,us-east-1,WARM
2025-05-05T00:00:00.000,OBJ_0955,291.76,DB_TRANS,9,1,0.1088,48,ap-southeast-1,WARM
2025-04-20T00:00:00.000,OBJ_0194,70.79,LOGS,34,0,0.0073,134,us-east-1,WARM
2025-04-12T00:00:00.000,OBJ_0168,37.79,ARCHIVE_DOC,16,0,0.0032,181,us-east-1,WARM
2025-06-19T00:00:00.000,OBJ_0282,589.35,GENERAL_USER,3,3,0.0179,121,us-east-1,WARM
2025-03-02T00:00:00.000,OBJ_0867,90.17,GENERAL_USER,104,0,0.0415,125,us-east-1,WARM
2025-08-01T00:00:00.000,OBJ_0403,58.58,DB_TRANS,11,2,0.0311,46,ap-southeast-1,WARM
2025-02-13T00:00:00.000,OBJ_0507,14.94,GENERAL_USER,442,0,0.0432,169,us-east-1,HOT
2025-08-06T00:00:00.000,OBJ_1462,39.9,LOGS,10,1,0.0077,134,eu-west-1,WARM
2025-07-23T00:00:00.000,OBJ_1425,2.86,LOGS,16,3,0.0109,149,us-east-1,WARM
2025-06-22T00:00:00.000,OBJ_1107,11.24,DB_TRANS,227,0,0.059,20,us-west-2,WARM
2025-04-09T00:00:00.000,OBJ_0973,20.51,LOGS,114,0,0.0188,137,eu-west-1,HOT
2025-02-18T00:00:00.000,OBJ_0620,16.68,DB_TRANS,137,0,0.0977,42,ap-southeast-1,HOT
2025-07-25T00:00:00.000,OBJ_0704,5.29,LOGS,14,1,0.0092,119,us-west-2,WARM
2025-04-05T00:00:00.000,OBJ_0214,34.03,LOGS,16,1,0.0157,94,us-west-2,WARM
2025-05-22T00:00:00.000,OBJ_0028,22.18,DB_TRANS,12,1,0.0354,11,us-east-1,WARM
2025-04-11T00:00:00.000,OBJ_1452,78.35,LOGS,24,0,0.018,119,ap-southeast-1,WARM
2025-06-28T00:00:00.000,OBJ_0656,55.75,DB_TRANS,14,1,0.1053,39,us-east-1,WARM
2025-05-26T00:00:00.000,OBJ_1069,91.81,GENERAL_USER,2,0,0.0248,177,us-east-1,WARM
2025-06-21T00:00:00.000,OBJ_0618,112.34,LOGS,63,0,0.0069,82,eu-west-1,WARM
2025-04-29T00:00:00.000,OBJ_0627,45.21,LOGS,131,0,0.0063,138,ap-southeast-1,HOT
2025-06-18T00:00:00.000,OBJ_1367,13.47,LOGS,12,1,0.0071,61,eu-west-1,WARM
2025-08-10T00:00:00.000,OBJ_1295,47.07,DB_TRANS,16,1,0.0579,35,us-east-1,WARM
2025-07-18T00:00:00.000,OBJ_1405,17.55,DB_TRANS,16,0,0.0486,37,us-east-1,WARM
2025-06-06T00:00:00.000,OBJ_0217,38.27,GENERAL_USER,45,0,0.0132,100,eu-west-1,WARM
2025-07-27T00:00:00.000,OBJ_0301,23.56,LOGS,26,0,0.007,75,us-east-1,WARM
2025-05-31T00:00:00.000,OBJ_1184,12.37,LOGS,28,1,0.0076,104,us-east-1,WARM
2025-02-18T00:00:00.000,OBJ_0116,51.83,LOGS,101,0,0.0164,138,eu-west-1,HOT
2025-05-27T00:00:00.000,OBJ_0210,128.55,DB_TRANS,9,3,0.0894,27,ap-southeast-1,WARM
2025-03-08T00:00:00.000,OBJ_0340,15.91,ARCHIVE_DOC,37,1,0.002,469,us-west-2,WARM
2025-05-30T00:00:00.000,OBJ_1395,72.03,ARCHIVE_DOC,18,0,0.0021,183,eu-west-1,WARM
2025-08-11T00:00:00.000,OBJ_1073,7.97,LOGS,18,0,0.019,142,ap-southeast-1,WARM
2025-05-05T00:00:00.000,OBJ_0168,37.79,ARCHIVE_DOC,16,1,0.0032,181,us-east-1,WARM
2025-07-15T00:00:00.000,OBJ_1463,15.24,DB_TRANS,28,0,0.0521,24,us-west-2,WARM
2025-05-07T00:00:00.000,OBJ_0589,15.12,LOGS,26,1,0.0054,113,us-east-1,WARM
2025-04-09T00:00:00.000,OBJ_1343,325.7,ARCHIVE_DOC,241,0,0.005,207,us-west-2,HOT
2025-03-08T00:00:00.000,OBJ_0940,8.0,DB_TRANS,115,0,0.0465,21,us-west-2,HOT
2025-03-14T00:00:00.000,OBJ_0747,17.58,LOGS,274,0,0.0115,112,us-east-1,HOT
2025-03-26T00:00:00.000,OBJ_1071,111.67,LOGS,21,0,0.0142,147,us-east-1,WARM
2025-08-14T00:00:00.000,OBJ_1071,111.67,LOGS,13,0,0.0142,147,us-east-1,WARM
2025-05-12T00:00:00.000,OBJ_0419,60.42,LOGS,60,0,0.0187,62,us-east-1,WARM
2025-02-01T00:00:00.000,OBJ_0596,36.42,LOGS,227,0,0.0155,116,eu-west-1,HOT
2025-04-28T00:00:00.000,OBJ_0966,19.79,LOGS,35,0,0.0193,53,eu-west-1,WARM
2025-08-02T00:00:00.000,OBJ_0228,18.67,DB_TRANS,18,0,0.0834,40,us-west-2,WARM
2025-03-13T00:00:00.000,OBJ_0311,283.77,GENERAL_USER,86,0,0.0255,21,us-west-2,WARM
2025-06-02T00:00:00.000,OBJ_1487,3.89,LOGS,22,1,0.012,72,us-east-1,WARM
2025-02-19T00:00:00.000,OBJ_0781,7.37,GENERAL_USER,414,0,0.0466,82,eu-west-1,HOT
2025-06-22T00:00:00.000,OBJ_0418,320.2,ARCHIVE_DOC,13,1,0.0024,240,ap-southeast-1,WARM
2025-06-24T00:00:00.000,OBJ_0590,60.79,LOGS,21,3,0.0189,101,us-east-1,WARM
2025-05-26T00:00:00.000,OBJ_0730,73.24,LOGS,178,0,0.0097,135,us-west-2,HOT
2025-01-24T00:00:00.000,OBJ_1095,48.37,DB_TRANS,369,0,0.061,40,us-west-2,HOT
2025-04-23T00:00:00.000,OBJ_1390,108.85,GENERAL_USER,4,1,0.0473,82,us-east-1,WARM
2025-07-06T00:00:00.000,OBJ_1487,3.89,LOGS,15,0,0.012,72,us-east-1,WARM
2025-06-15T00:00:00.000,OBJ_0156,896.65,LOGS,61,0,0.0092,104,ap-southeast-1,WARM
2025-08-03T00:00:00.000,OBJ_0613,10.09,LOGS,13,0,0.0198,54,us-east-1,WARM
2025-07-04T00:00:00.000,OBJ_0257,18.89,DB_TRANS,11,4,0.0305,14,us-east-1,WARM
2025-08-07T00:00:00.000,OBJ_0845,114.28,GENERAL_USER,8,1,0.0454,156,us-west-2,WARM
2025-06-06T00:00:00.000,OBJ_1093,59.02,DB_TRANS,27,1,0.0458,41,ap-southeast-1,WARM
2025-08-09T00:00:00.000,OBJ_1291,2297.32,LOGS,4,0,0.0149,80,us-west-2,WARM
2025-04-11T00:00:00.000,OBJ_1097,2.73,LOGS,153,0,0.0172,144,us-east-1,HOT
2025-05-31T00:00:00.000,OBJ_1181,440.54,LOGS,12,2,0.0068,92,us-east-1,WARM
2025-07-07T00:00:00.000,OBJ_0662,51.98,LOGS,8,2,0.0078,70,us-west-2,WARM
2025-05-18T00:00:00.000,OBJ_0741,8.01,LOGS,141,0,0.0067,100,ap-southeast-1,HOT
2025-07-27T00:00:00.000,OBJ_0645,36.27,GENERAL_USER,7,0,0.044,138,us-west-2,WARM
2025-07-01T00:00:00.000,OBJ_0659,43.97,ARCHIVE_DOC,29,1,0.0038,258,eu-west-1,WARM
2025-05-14T00:00:00.000,OBJ_0918,27.95,LOGS,163,0,0.0096,56,us-west-2,HOT
2025-07-07T00:00:00.000,OBJ_0940,8.0,DB_TRANS,26,1,0.0465,21,us-west-2,WARM
2025-07-07T00:00:00.000,OBJ_1196,53.01,GENERAL_USER,6,0,0.0173,147,ap-southeast-1,WARM
2025-07-19T00:00:00.000,OBJ_1273,33.97,DB_TRANS,15,0,0.0785,34,us-west-2,WARM
2025-07-30T00:00:00.000,OBJ_0362,46.38,LOGS,25,0,0.0068,73,us-west-2,WARM
2025-06-15T00:00:00.000,OBJ_0385,68.41,ARCHIVE_DOC,25,0,0.0079,421,us-east-1,WARM
2025-08-10T00:00:00.000,OBJ_0403,58.58,DB_TRANS,15,0,0.0311,46,ap-southeast-1,WARM
2025-06-30T00:00:00.000,OBJ_0525,3.64,GENERAL_USER,26,0,0.0233,93,ap-southeast-1,WARM
2025-04-02T00:00:00.000,OBJ_0121,13.96,DB_TRANS,120,0,0.085,25,us-west-2,HOT
2025-05-21T00:00:00.000,OBJ_0330,53.6,DB_TRANS,24,0,0.0935,33,eu-west-1,WARM
2025-06-24T00:00:00.000,OBJ_0839,39.61,DB_TRANS,17,0,0.0715,50,us-east-1,WARM
2025-08-01T00:00:00.000,OBJ_0828,29.07,LOGS,3,6,0.0181,144,us-west-2,WARM
2025-07-16T00:00:00.000,OBJ_0315,56.35,GENERAL_USER,16,3,0.0218,135,eu-west-1,WARM
2025-04-19T00:00:00.000,OBJ_0124,131.67,LOGS,57,0,0.0056,107,us-west-2,WARM
2025-03-13T00:00:00.000,OBJ_1277,98.49,DB_TRANS,44,0,0.0303,10,us-east-1,WARM
2025-04-08T00:00:00.000,OBJ_0293,195.27,LOGS,11,0,0.0065,54,us-west-2,WARM
2025-06-03T00:00:00.000,OBJ_0276,73.6,LOGS,36,0,0.0098,66,eu-west-1,WARM
2025-08-21T00:00:00.000,OBJ_0645,36.27,GENERAL_USER,21,2,0.044,138,us-west-2,WARM
2025-02-02T00:00:00.000,OBJ_0186,111.04,GENERAL_USER,209,0,0.0237,41,us-west-2,HOT
2025-05-01T00:00:00.000,OBJ_0578,5.94,DB_TRANS,69,1,0.105,10,us-east-1,WARM
2025-04-25T00:00:00.000,OBJ_1113,114.84,LOGS,25,0,0.019,139,us-east-1,WARM
2025-07-13T00:00:00.000,OBJ_0514,22.99,LOGS,6,3,0.01,118,us-east-1,COLD
2025-08-20T00:00:00.000,OBJ_0895,144.47,DB_TRANS,14,1,0.1081,46,us-west-2,WARM
2025-07-21T00:00:00.000,OBJ_0446,94.62,GENERAL_USER,7,0,0.0492,113,us-east-1,WARM
2025-07-24T00:00:00.000,OBJ_1322,49.12,LOGS,15,0,0.0051,136,ap-southeast-1,WARM
2025-04-29T00:00:00.000,OBJ_1120,286.66,DB_TRANS,24,0,0.0863,12,eu-west-1,WARM
2025-07-12T00:00:00.000,OBJ_1219,1363.38,DB_TRANS,28,0,0.0266,46,us-east-1,WARM
2025-02-14T00:00:00.000,OBJ_0913,581.83,LOGS,227,0,0.0198,61,eu-west-1,HOT
2025-03-30T00:00:00.000,OBJ_0066,49.01,GENERAL_USER,111,0,0.0315,122,us-east-1,HOT
2025-06-23T00:00:00.000,OBJ_0751,7.19,DB_TRANS,8,0,0.0522,21,us-east-1,COLD
2025-04-01T00:00:00.000,OBJ_1242,22.82,GENERAL_USER,315,0,0.0232,76,us-east-1,HOT
2025-03-12T00:00:00.000,OBJ_0155,18.7,GENERAL_USER,59,2,0.0362,106,us-west-2,HOT
2025-06-15T00:00:00.000,OBJ_0442,2.46,DB_TRANS,10,0,0.0935,38,eu-west-1,WARM
2025-08-08T00:00:00.000,OBJ_1471,21.87,GENERAL_USER,15,0,0.0159,36,us-east-1,WARM
2025-05-28T00:00:00.000,OBJ_1384,166.19,DB_TRANS,16,2,0.1159,44,us-west-2,WARM
2025-05-19T00:00:00.000,OBJ_1106,136.89,LOGS,19,0,0.0067,124,us-east-1,WARM
2025-06-10T00:00:00.000,OBJ_0884,151.84,GENERAL_USER,31,4,0.0163,127,us-east-1,WARM
2025-08-21T00:00:00.000,OBJ_1284,16.79,DB_TRANS,36,0,0.1127,47,us-east-1,WARM
2025-08-20T00:00:00.000,OBJ_1064,31.7,DB_TRANS,8,0,0.052,17,eu-west-1,WARM
2025-07-02T00:00:00.000,OBJ_0435,61.02,GENERAL_USER,15,0,0.0165,65,eu-west-1,WARM
2025-07-02T00:00:00.000,OBJ_0484,17.56,LOGS,12,0,0.0055,136,us-west-2,WARM
2025-04-14T00:00:00.000,OBJ_0183,112.59,GENERAL_USER,9,0,0.0213,96,us-west-2,WARM
2025-06-28T00:00:00.000,OBJ_0161,177.79,DB_TRANS,18,0,0.1116,49,us-west-2,WARM
2025-08-21T00:00:00.000,OBJ_0591,26.67,GENERAL_USER,9,2,0.0268,87,us-east-1,WARM
2025-03-20T00:00:00.000,OBJ_0771,23.48,LOGS,239,0,0.0135,127,us-west-2,HOT
2025-08-18T00:00:00.000,OBJ_0550,62.17,DB_TRANS,8,0,0.0669,39,us-east-1,WARM
2025-07-13T00:00:00.000,OBJ_0992,37.68,ARCHIVE_DOC,6,0,0.0066,389,us-east-1,WARM
2025-07-29T00:00:00.000,OBJ_0760,23.02,DB_TRANS,10,0,0.0912,44,ap-southeast-1,WARM
2025-05-03T00:00:00.000,OBJ_0427,152.79,DB_TRANS,6,0,0.1049,12,us-west-2,WARM
2025-04-16T00:00:00.000,OBJ_0252,1317.16,ARCHIVE_DOC,13,2,0.0042,311,us-west-2,WARM
2025-08-04T00:00:00.000,OBJ_0369,17.12,LOGS,11,0,0.0185,107,us-east-1,WARM
2025-05-25T00:00:00.000,OBJ_1010,393.9,DB_TRANS,17,3,0.086,17,ap-southeast-1,WARM
2025-07-06T00:00:00.000,OBJ_0735,110.93,LOGS,13,4,0.0155,129,us-east-1,WARM
2025-03-02T00:00:00.000,OBJ_0539,22.98,GENERAL_USER,358,0,0.0431,60,us-east-1,HOT
2025-06-27T00:00:00.000,OBJ_0113,2197.03,LOGS,23,0,0.0137,114,eu-west-1,WARM
2025-03-12T00:00:00.000,OBJ_0005,38.43,LOGS,27,0,0.0196,72,us-east-1,WARM
2025-03-24T00:00:00.000,OBJ_1432,198.48,LOGS,207,0,0.0055,88,eu-west-1,HOT
2025-03-23T00:00:00.000,OBJ_0411,10.11,LOGS,92,0,0.0148,88,us-east-1,HOT
2025-02-09T00:00:00.000,OBJ_1222,141.27,GENERAL_USER,223,0,0.0456,173,us-east-1,HOT
2025-06-14T00:00:00.000,OBJ_0785,276.21,ARCHIVE_DOC,31,1,0.0035,107,us-east-1,WARM
2025-06-01T00:00:00.000,OBJ_0405,138.97,LOGS,130,0,0.0182,70,ap-southeast-1,WARM
2025-08-11T00:00:00.000,OBJ_0039,73.35,GENERAL_USER,18,0,0.0361,95,ap-southeast-1,WARM
2025-07-08T00:00:00.000,OBJ_1232,47.83,ARCHIVE_DOC,20,1,0.0024,386,us-east-1,WARM
2025-07-02T00:00:00.000,OBJ_1499,132.79,LOGS,41,1,0.0149,80,ap-southeast-1,WARM
2025-08-02T00:00:00.000,OBJ_0149,85.24,DB_TRANS,19,1,0.0222,12,us-west-2,WARM
2025-05-16T00:00:00.000,OBJ_0738,663.95,GENERAL_USER,13,2,0.0246,127,ap-southeast-1,WARM
2025-04-20T00:00:00.000,OBJ_0872,6.9,DB_TRANS,0,0,0.1179,26,us-west-2,HOT
2025-06-22T00:00:00.000,OBJ_1430,86.58,LOGS,24,0,0.019,135,us-east-1,WARM
2025-06-11T00:00:00.000,OBJ_0909,1400.92,LOGS,21,2,0.0094,97,ap-southeast-1,WARM
2025-03-05T00:00:00.000,OBJ_0076,62.21,GENERAL_USER,191,0,0.0203,169,us-west-2,HOT
2025-05-15T00:00:00.000,OBJ_1216,19.88,ARCHIVE_DOC,49,0,0.0032,172,us-east-1,WARM
2025-04-02T00:00:00.000,OBJ_0131,60.51,LOGS,38,0,0.0189,115,us-west-2,WARM
2025-08-04T00:00:00.000,OBJ_0875,805.8,DB_TRANS,5,4,0.1088,46,us-east-1,WARM
2025-04-29T00:00:00.000,OBJ_0835,77.58,LOGS,11,0,0.0135,85,us-east-1,WARM
2025-06-15T00:00:00.000,OBJ_1354,22.99,LOGS,12,3,0.0181,127,us-west-2,WARM
2025-06-06T00:00:00.000,OBJ_0981,103.36,GENERAL_USER,78,0,0.0424,145,us-east-1,HOT
2025-04-21T00:00:00.000,OBJ_0404,27.8,ARCHIVE_DOC,338,0,0.008,445,us-east-1,HOT
2025-08-05T00:00:00.000,OBJ_0333,19.77,DB_TRANS,18,0,0.1061,14,us-east-1,WARM
2025-07-20T00:00:00.000,OBJ_0176,55.67,LOGS,16,1,0.0115,75,ap-southeast-1,WARM
2025-05-10T00:00:00.000,OBJ_0888,132.42,LOGS,13,0,0.0074,120,eu-west-1,WARM
2025-05-07T00:00:00.000,OBJ_0397,416.05,DB_TRANS,13,2,0.0495,45,us-west-2,COLD
2025-02-04T00:00:00.000,OBJ_0414,89.88,DB_TRANS,327,0,0.0229,43,eu-west-1,HOT
2025-07-07T00:00:00.000,OBJ_0721,4.2,GENERAL_USER,15,2,0.0262,159,us-east-1,WARM
2025-07-15T00:00:00.000,OBJ_1455,3.89,GENERAL_USER,25,1,0.0118,80,eu-west-1,WARM
2025-03-30T00:00:00.000,OBJ_0635,4.56,GENERAL_USER,148,0,0.0126,29,us-west-2,HOT
2025-05-23T00:00:00.000,OBJ_0937,157.99,DB_TRANS,54,0,0.0321,13,us-east-1,WARM
2025-06-21T00:00:00.000,OBJ_0692,10.79,DB_TRANS,23,0,0.0435,9,us-west-2,WARM
2025-05-12T00:00:00.000,OBJ_1132,614.35,LOGS,85,0,0.0064,127,us-west-2,WARM
2025-07-14T00:00:00.000,OBJ_0991,2.55,GENERAL_USER,25,0,0.0395,200,us-west-2,WARM
2025-04-29T00:00:00.000,OBJ_0165,101.41,DB_TRANS,46,2,0.0571,44,eu-west-1,WARM
2025-04-20T00:00:00.000,OBJ_0460,1040.12,LOGS,59,0,0.0136,143,us-east-1,WARM
2025-02-19T00:00:00.000,OBJ_0500,219.04,LOGS,131,0,0.0161,98,us-east-1,HOT
2025-05-18T00:00:00.000,OBJ_0591,26.67,GENERAL_USER,15,0,0.0268,87,us-east-1,WARM
2025-08-18T00:00:00.000,OBJ_1387,568.08,DB_TRANS,22,3,0.0502,25,us-east-1,WARM
2025-08-10T00:00:00.000,OBJ_0954,48.27,LOGS,5,3,0.0191,96,eu-west-1,WARM
2025-08-12T00:00:00.000,OBJ_0668,1.02,LOGS,12,3,0.0094,135,us-east-1,WARM
2025-05-04T00:00:00.000,OBJ_1174,17.62,DB_TRANS,21,0,0.0704,46,us-east-1,WARM
2025-08-06T00:00:00.000,OBJ_1415,219.59,DB_TRANS,9,4,0.0996,38,us-east-1,WARM
2025-04-18T00:00:00.000,OBJ_1210,8.45,GENERAL_USER,375,0,0.0398,147,us-west-2,HOT
2025-04-15T00:00:00.000,OBJ_1352,123.0,GENERAL_USER,238,0,0.0199,28,eu-west-1,HOT
2025-05-27T00:00:00.000,OBJ_0407,44.1,LOGS,89,0,0.0176,95,eu-west-1,HOT
2025-05-05T00:00:00.000,OBJ_1183,5.18,LOGS,289,0,0.0076,142,us-east-1,HOT
2025-07-06T00:00:00.000,OBJ_0257,18.89,DB_TRANS,12,1,0.0305,14,us-east-1,WARM
2025-05-14T00:00:00.000,OBJ_0835,77.58,LOGS,6,1,0.0135,85,us-east-1,WARM
2025-04-30T00:00:00.000,OBJ_0545,16.52,GENERAL_USER,121,0,0.0268,60,eu-west-1,HOT
2025-06-11T00:00:00.000,OBJ_0391,114.19,LOGS,57,0,0.0068,81,eu-west-1,WARM
2025-06-23T00:00:00.000,OBJ_0363,99.74,LOGS,11,1,0.0063,69,us-east-1,COLD
2025-07-25T00:00:00.000,OBJ_0797,151.75,GENERAL_USER,0,0,0.015,165,us-east-1,WARM
2025-07-15T00:00:00.000,OBJ_0392,7.54,DB_TRANS,11,2,0.0788,49,us-east-1,WARM
2025-05-15T00:00:00.000,OBJ_0469,23.02,DB_TRANS,69,0,0.0708,36,ap-southeast-1,HOT
2025-06-29T00:00:00.000,OBJ_0705,135.51,LOGS,3,3,0.0134,81,us-east-1,WARM
2025-05-22T00:00:00.000,OBJ_1439,164.4,ARCHIVE_DOC,112,0,0.0078,447,eu-west-1,HOT
2025-03-24T00:00:00.000,OBJ_0537,30.67,ARCHIVE_DOC,109,0,0.0021,375,us-east-1,HOT
2025-08-21T00:00:00.000,OBJ_0491,502.66,GENERAL_USER,14,0,0.0352,131,us-east-1,COLD
2025-04-20T00:00:00.000,OBJ_0552,314.72,DB_TRANS,6,4,0.0381,44,us-west-2,WARM
2025-08-04T00:00:00.000,OBJ_0211,299.87,LOGS,10,0,0.0137,51,eu-west-1,WARM
2025-05-26T00:00:00.000,OBJ_1306,56.96,DB_TRANS,110,0,0.0797,42,us-east-1,HOT
2025-04-24T00:00:00.000,OBJ_0760,23.02,DB_TRANS,45,2,0.0912,44,ap-southeast-1,WARM
2025-08-14T00:00:00.000,OBJ_0327,179.02,DB_TRANS,18,0,0.0733,38,eu-west-1,WARM
2025-06-10T00:00:00.000,OBJ_0535,58.62,GENERAL_USER,11,0,0.0168,68,ap-southeast-1,WARM
2025-04-20T00:00:00.000,OBJ_0186,111.04,GENERAL_USER,5,0,0.0237,41,us-west-2,WARM
2025-06-28T00:00:00.000,OBJ_1378,22.01,LOGS,20,1,0.0145,64,us-west-2,COLD
2025-05-27T00:00:00.000,OBJ_0116,51.83,LOGS,22,1,0.0164,138,eu-west-1,WARM
2025-04-28T00:00:00.000,OBJ_1319,41.25,LOGS,6,2,0.0178,67,us-east-1,WARM
2025-04-23T00:00:00.000,OBJ_1370,42.12,LOGS,39,0,0.0065,111,us-east-1,WARM
2025-08-21T00:00:00.000,OBJ_1005,98.52,DB_TRANS,15,0,0.0593,40,us-east-1,WARM
2025-06-19T00:00:00.000,OBJ_0840,50.69,LOGS,15,3,0.0052,64,us-west-2,COLD
2025-03-14T00:00:00.000,OBJ_0770,157.85,LOGS,237,0,0.0086,125,us-east-1,HOT
2025-06-21T00:00:00.000,OBJ_0268,28.22,ARCHIVE_DOC,9,1,0.0018,263,us-east-1,WARM
2025-08-19T00:00:00.000,OBJ_0191,197.27,LOGS,10,3,0.0086,108,ap-southeast-1,WARM
2025-04-30T00:00:00.000,OBJ_0269,66.43,GENERAL_USER,115,0,0.0089,129,us-west-2,HOT
2025-07-03T00:00:00.000,OBJ_1052,114.55,ARCHIVE_DOC,16,0,0.0029,292,us-east-1,COLD
2025-04-24T00:00:00.000,OBJ_1172,63.84,DB_TRANS,276,0,0.0457,9,ap-southeast-1,HOT
2025-08-21T00:00:00.000,OBJ_0643,5.73,DB_TRANS,14,0,0.0435,32,us-east-1,WARM
2025-06-24T00:00:00.000,OBJ_0546,129.75,GENERAL_USER,22,2,0.0245,162,us-east-1,WARM
2025-05-30T00:00:00.000,OBJ_1046,145.25,ARCHIVE_DOC,9,0,0.0024,253,us-east-1,WARM
2025-08-02T00:00:00.000,OBJ_0586,27.41,LOGS,37,0,0.0077,134,ap-southeast-1,WARM
2025-06-21T00:00:00.000,OBJ_1450,86.77,LOGS,9,0,0.017,101,us-east-1,COLD
2025-04-30T00:00:00.000,OBJ_0332,61.17,LOGS,54,0,0.0154,96,ap-southeast-1,WARM
2025-04-30T00:00:00.000,OBJ_1018,33.77,GENERAL_USER,15,0,0.0097,140,us-west-2,WARM
2025-06-15T00:00:00.000,OBJ_0073,570.76,DB_TRANS,3,0,0.0434,45,us-west-2,WARM
2025-07-20T00:00:00.000,OBJ_0237,72.22,GENERAL_USER,12,2,0.041,142,us-east-1,WARM
2025-07-08T00:00:00.000,OBJ_0356,53.1,LOGS,0,0,0.0165,68,us-east-1,WARM
2025-07-17T00:00:00.000,OBJ_1433,22.77,DB_TRANS,7,0,0.0358,8,us-west-2,WARM
2025-05-10T00:00:00.000,OBJ_1379,844.73,DB_TRANS,78,0,0.0629,15,us-west-2,WARM
2025-07-26T00:00:00.000,OBJ_1026,57.8,LOGS,21,1,0.0192,141,us-east-1,WARM
2025-08-03T00:00:00.000,OBJ_0230,18.26,DB_TRANS,13,1,0.034,16,us-west-2,WARM
2025-06-19T00:00:00.000,OBJ_0382,2.26,DB_TRANS,4,0,0.098,20,us-west-2,COLD
2025-06-30T00:00:00.000,OBJ_1339,70.5,GENERAL_USER,10,3,0.0237,171,ap-southeast-1,WARM
2025-05-21T00:00:00.000,OBJ_0143,72.02,ARCHIVE_DOC,140,0,0.005,151,us-east-1,HOT
2025-05-30T00:00:00.000,OBJ_0033,11.17,LOGS,15,0,0.0106,95,us-east-1,WARM
2025-03-24T00:00:00.000,OBJ_1168,133.24,LOGS,152,0,0.0173,126,us-east-1,HOT
2025-03-30T00:00:00.000,OBJ_1054,23.92,LOGS,356,0,0.0093,115,us-west-2,HOT
2025-04-04T00:00:00.000,OBJ_0329,140.12,DB_TRANS,19,0,0.0488,27,ap-southeast-1,WARM
2025-07-01T00:00:00.000,OBJ_0959,106.86,GENERAL_USER,10,0,0.0302,189,us-east-1,WARM
2025-07-04T00:00:00.000,OBJ_0714,51.6,LOGS,20,0,0.0168,149,eu-west-1,WARM
2025-02-18T00:00:00.000,OBJ_1053,80.72,GENERAL_USER,173,0,0.0138,56,ap-southeast-1,HOT
2025-05-06T00:00:00.000,OBJ_0393,851.66,LOGS,137,0,0.0153,78,eu-west-1,HOT
2025-04-22T00:00:00.000,OBJ_0093,33.4,DB_TRANS,34,0,0.0581,21,us-west-2,WARM
2025-05-16T00:00:00.000,OBJ_0619,76.39,GENERAL_USER,12,1,0.0097,150,us-east-1,WARM
2025-04-23T00:00:00.000,OBJ_0712,24.11,DB_TRANS,43,0,0.1015,20,eu-west-1,WARM
2025-08-10T00:00:00.000,OBJ_0680,161.18,LOGS,35,1,0.006,130,ap-southeast-1,WARM
2025-07-10T00:00:00.000,OBJ_0678,222.19,LOGS,15,1,0.007,92,eu-west-1,WARM
2025-05-03T00:00:00.000,OBJ_0069,20.75,ARCHIVE_DOC,380,0,0.0041,299,us-west-2,HOT
